,Title,Price,No. Reviews,Display size,Storage type,CPU Speed,RAM,Rating,Brand,graphics,Processor
426,"Acer Swift 5 SF514-54T 14-inch Laptop - (Intel Core i7-1065G7, 8GB RAM, 512GB SSD, Full HD Touchscreen Display, Windows 10, Blue)",849.97,16,14.0,Others,1.3,8,3.8,acer,0,i7
427,2020 Jumper EZbook S5 14.0 inch 6GB RAM 64GB SSD CPU N3350 1920*1080 FHD IPS 1.25kg Light 4600mAh Notebook Windows 10 Laptop Windows,229.0,31,14.0,SSD,1.6,6,3.5,other_brand,0,unknown
428,"ASUS ROG Strix G15 15"" i7 RTX 2070 Gaming Laptop",1365.23,3,15.0,SSD,2.6,8,5.0,asus,1,i7
429,"Dell Latitude E5470 14"" Laptop - Intel Core i5-6200U 8GB DDR4 256GB SSD HDMI WebCam WiFi BT Fingerprint Backlit Windows 10 Pro (Renewed)",420.0,26,14.1,SSD,2.3,8,4.0,dell,0,i5
430,"Lenovo Thinkpad X230 Renewed Laptop Core i5-3320M 2.60GHz 12.5in Widescreen Warranty Webcam (8GB Ram, 120GB SSD, Windows 10)",289.99,61,12.5,SSD,2.6,4,4.2,lenovo,0,i5
431,"""Lenovo ThinkBook 15 15.6"" Laptop - Core i5 1.0GHz CPU, 8GB RAM, Windows 10"", grey",729.0,7,15.6,SSD,3.6,8,4.0,other_brand,0,i5
432,"Lenovo Legion 7 15.6 Inch FHD Gaming Laptop (Intel Core i7, 2x 8 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 2070, Windows 10 Home) - Slate Grey",1489.98,10,15.6,Flash Memory Solid State,2.3,16,4.0,lenovo,1,i7
433,"ASUS ZenBook UM433DA Full HD 14"" Laptop (AMD Ryzen 5 3500U, 8GB RAM, 512GB PCIe SSD, Backlit Keyboard, Windows 10), Silver",652.93,103,14.0,Flash Memory Solid State,2.1,8,4.4,asus,0,amd
434,Dell Latitude E6440 14in Core i5-4200M 8GB 240GB SSD HDMI WebCam WiFi Windows 10 Professional 64-Bit Laptop (Renewed),349.99,116,14.0,SSD,2.5,8,3.8,dell,0,i5
435,"MSI GP76 Leopard 10UG-078UK FULL HD 144 Hz 17.3 Inch Gaming Laptop (Intel i7-10870H, NVIDIA GeForce RTX 3070 8 GB, 1TB NVMe PCIe Gen3x4 SSD, 16 GB RAM, Wi-Fi 6, Windows 10) Black",1898.99,2,15.6,SSD,4.8,16,5.0,other_brand,1,i7
436,"Alienware Area 51m R2 17.3 Inch FHD Gaming Laptop, Intel Core i7-10700, 144 Hz 9ms 300-nits Display, 16 GB RAM, 512 SSD + 1 TB HDD, NVIDIA GeForce RTX 2070 SUPER 8 GB GDDR6, Win 10 Home",2799.0,39,17.3,Flash Memory Solid State,4.8,16,4.2,other_brand,1,i7
437,"HP Stream 11-ak0018na 11.6 Inch Laptop, White (Intel Celeron N4020, 2 GB RAM, 32 GB eMMC, Windows 10 Home S) - Microsoft 365 (12 Month Free Subscription Included)",249.0,1,11.6,EMMC,1.1,2,4.0,hp,0,unknown
438,"Lenovo V14-ADA 14-inch Laptop, AMD Ryzen 3 3250U, 8 GB RAM, 256 GB SSD, Windows 10 PRO",449.0,2,14.0,SSD,3.5,8,3.5,lenovo,0,amd
439,HP - COMM SBSO MOBILE (6U) 255G7 R5-3500U 256GB 8GB 15.6IN DVD-WR W10H UK,618.99,6,15.6,Others,2.1,8,4.7,hp,0,unknown
440,"ASUS ZenBook 13 UX325EA Full HD 13.3"" Laptop (Intel i5-1135G7, 8GB RAM, 512GB PCIe SSD, 32GB Intel Optane Memory, Windows 10) Includes LED NumberPad & Sleeve",819.98,103,13.3,Flash Memory Solid State,2.4,8,4.4,asus,0,i5
441,Fast Lenovo ThinkPad T430 Windows 10 (64 Bit) Laptop Core i5 3rd Generation 2.6Ghz 8GB RAM 240Gb SSD Wifi DVDrw (Renewed),359.0,59,14.1,SSD,2.6,8,4.4,other_brand,0,i5
442,"Lenovo Legion 7 15.6 Inch FHD 144 Hz Gaming Laptop (Intel Core i7, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 2070 Super Max-Q, Windows 10 Home) – Slate Grey",1449.0,10,15.6,Flash Memory Solid State,2.3,16,4.0,lenovo,1,i7
443,"Razer Blade 15 Gaming Laptop (2020): With 15.6 Inch Full HD-300 Hz, Intel Core i7, NVIDIA GeForce RTX 2080 S, 16 GB RAM, 512 GB SSD, CNC Aluminum, Chroma RGB Lighting | UK QWERTY Layout",2198.66,286,15.6,Flash Memory Solid State,5.1,16,4.3,other_brand,1,i7
444,Dell Latitude E7240 UltraBook 12.5in Intel Core i5 1.9GHz 8GB RAM 128GB SSD WebCam Windows 10 Home 64-Bit (Renewed),339.99,9,12.5,SSD,1.9,8,3.6,dell,0,i5
445,"HP Windows 10 Silver Laptop (15.6"" Full HD, Intel Pentium Gold, 4GB, 128GB SSD Hard Drive, Wireless, Webcam) + MS Office 365 + TechieHome Wireless Mouse + Laptop Bag + 3 Year Laptop Warranty",599.99,1,15.6,SSD,3.5,4,5.0,hp,0,unknown
446,"Lenovo Legion 5 17.3 Inch FHD Gaming Laptop (Intel Core i7, 2x 8 GB RAM, 512 GB SSD, NVIDIA GeForce GTX 1660, Windows 10 Home) – Phantom Black",1149.97,3,17.3,Flash Memory Solid State,2.6,16,5.0,lenovo,1,i7
447,"CHUWI HeroBook Plus 15.6 Inch Laptop, Intel Celeron J4125, 12GB RAM 256GB SSD, Windows 10 Home, Supports 1T SSD 128GB TF Card, Dual Wifi, 4K Video Decoding, Gigabit Ethernet, BT 5.1, HDMI, USB 3.0",439.0,66,15.6,SSD,2.0,12,3.7,other_brand,0,unknown
448,TOPOSH Windows 10 Laptop 10.1 Inch PC Mini Notebook Computer 2GB RAM+32GB SSD Intel Atom X5-Z8350 Quad-Core Graphics 1.92 GHz with TF slot Bluetooth 4.0 Wifi HDMI - Green,189.99,135,10.1,SSD,1.92,2,3.8,other_brand,1,unknown
449,Windows 10 Lenovo T460 i5-6300U Laptop PC - 8GB DDR4 - 512GB SSD - Webcam - Wi-Fi (Renewed),475.0,4,14.0,SATA,2.6,8,5.0,other_brand,0,i5
450,BIGMAC Windows 10 Computer Laptop Mini 10.1 Inch 32GB Ultra Thin and Light Netbook Intel Quad Core CPU PC HDMI WIFI USB Netflix Youtube (Pink)…,205.0,100,10.1,SSD,1.96,2,3.7,other_brand,0,unknown
451,"HONOR MagicBook 14 – 14 Inch Laptop w/ FullView 1080P Screen, All-Day Battery, 65 W Fast Charger, Fingerprint Login & Recessed Camera (AMD Ryzen 5, 8 GB RAM, 256 GB SSD, Windows 10 Home) Space Gray",549.99,328,14.0,Flash Memory Solid State,1.8,8,4.6,other_brand,0,amd
452,BIGMAC Windows 10 Computer Laptop Mini 10.1 Inch 32GB Ultra Thin and Light Netbook Intel Quad Core CPU PC HDMI WIFI USB Netflix Youtube (Black)…,199.0,100,10.1,SSD,1.96,2,3.7,other_brand,0,unknown
453,Lenovo ThinkPad T440p 14.1 inches i5-4300M 8GB 512GB SSD DVDRW WebCam USB 3.0 WiFi Bluetooth Windows 10 Professional 64-bit Laptop PC Computer (Renewed),385.0,50,14.0,SSD,2.6,8,4.3,lenovo,0,i5
454,"ASUS TUF FA706II 17.3"" Full HD Gaming Laptop (AMD Ryzen 5 4600H, Nvidia GeForce GTX 1650Ti 4GB Graphics, 512G PCI-e SSD, 8GB RAM, Windows 10)",913.5,47,17.3,Flash Memory Solid State,3.0,8,4.4,asus,1,amd
455,"Lenovo Legion 5 15.6 Inch FHD 144 Hz Gaming Laptop (Intel Core i5, 8 GB RAM, 512 GB SSD, NVIDIA GeForce GTX 1650 Ti, Windows 10 Home) – Phantom Black",840.14,63,15.6,Flash Memory Solid State,2.5,8,4.4,lenovo,1,i5
456,HP ELITEBOOK 840 G3 14in Touchscreen LAPTOP INTEL CORE i5-6200U 6th GEN 2.30GHZ WEBCAM 16GB RAM 240GB SSD WINDOWS 10 PRO 64BIT (Renewed),530.0,8,14.0,SSD,2.3,16,3.4,hp,0,i5
457,"ASUS VivoBook Flip with Microsoft Office 365 TP401MA 14"" Touchscreen Convertible Laptop (Intel Pentium N5030, 4 GB RAM, 128 GB SSD, Windows 10 Home) Includes 1 Year Microsoft Office 365",399.99,2661,14.0,HDD,1.1,4,4.0,asus,0,unknown
458,"Lenovo V15 ADA (82C70006UK) 15.6"" Laptop (Iron Grey) (AMD Ryzen 5 3500U / 2.6-GHz Processor, 8GB RAM, 256GB SSD, Full HD (1920 x 1080) Display, Windows 10 Pro)",577.98,5,15.6,SSD,2.1,8,3.3,lenovo,0,amd
459,"Apple MacBook Pro (13-inch, 16GB RAM, 512GB SSD Storage, Magic Keyboard) - Silver (Latest Model)",1555.0,843,13.0,Flash Memory Solid State,2.0,512,4.7,apple,0,unknown
460,"ASUS Zephyrus G14 GA401QM 14 inch Full HD 144Hz Gaming Laptop (AMD Ryzen 7-5800HS, Nvidia GeForce RTX 3060, 16GB RAM, 1TB SSD, Windows 10) With LED lighting, Grey with LED",1599.99,24,14.0,SSD,3.0,16,3.9,asus,1,amd
461,Samsung Galaxy Book Flex 15.6 Inch 8 GB Intel Core i7-1065G7 Processor Laptop - Royal Blue (UK Version),1529.99,55,15.6,Flash Memory Solid State,1.3,8,4.7,other_brand,0,i7
462,"Apple MacBook Pro with Retina Display 13-inch Laptop (Intel Dual Core i5 2.4 GHz, 8 GB RAM, 256 GB HDD, Iris Pro Graphics, OS X) - Silver - 2013 - ME865B/A (Renewed)",649.99,21,13.3,HDD,2.4,8,4.2,apple,1,i5
463,"GPD Pocket 2 - Celeron Amber Black Edition - Windows 10 Portable Laptop with 7"" Touchscreen - Intel® Celeron® 3965Y ; UHD Graphics 615 ; 8GB RAM ; 256GB Storage ; UMPC [AB-256GB]",474.95,43,7.0,SSD,1.5,8,4.3,other_brand,1,unknown
464,"Lenovo ThinkPad X260 12.5"" Ultrabook - Core i5-6300U 2.4GHz, 8GB RAM, 256GB SSD, HDMI, WiFi, WebCam, Windows 10 Professional 64-bit (Renewed)",365.0,13,12.5,SSD,2.4,8,4.1,lenovo,0,i5
465,"Gigabyte AERO 15-KC 15.6"" Laptop, UHD, AMOLED, Intel Core i7-10870H, 16GB DDR4, 512GB NVMe SSD, NVIDIA GeForce RTX 3060 GDDR6 6GB, Windows 10 Pro",1675.61,1,15.6,SSD,5.0,16,2.0,other_brand,1,i7
466,Lenovo ThinkPad X240 12.5in (1366x768) 4th Gen Intel Core i5-4210Y 4GB 500GB Windows 10 Professional 64-bit Laptop PC (Renewed),270.0,27,12.5,HDD,1.5,4,3.8,lenovo,0,i5
467,FANCY CHERRY® NEW 2018 HD 10 inch Mini Laptop Notebook Netbook Tablet Computer 1G DDR3 8GB Memory VIA WM8880 CPU Dual Core Android Screen Wifi Camera Keyboard USB HDMI,109.0,75,10.0,SATA,1.5,1,2.9,other_brand,0,unknown
468,"New Apple iMac (21.5-inch, 8GB RAM, 256GB SSD Storage)",1019.52,26,21.5,Flash Memory Solid State,2.3,256,4.1,other_brand,0,unknown
469,"New Apple MacBook Pro with Apple M1 Chip (13-inch, 8GB RAM, 256GB SSD) - Silver (Latest Model)",1189.0,774,13.3,Flash Memory Solid State,3.1,8,4.7,other_brand,0,unknown
470,HP ELITEBOOK 850 G3 LAPTOP INTEL CORE I5-6300U 6th GEN 2.40GHZ WEBCAM 8GB RAM 256GB SSD WINDOWS 10 PRO 64BIT (Renewed),599.99,4,15.6,SSD,2.4,8,4.1,hp,0,i5
471,"Dell Inspiron 14 5000 Series 2-in-1 14 Inch FHD Touchscreen Convertible 2020 Laptop (Silver) Intel Core i3-10110U 10th Gen, 4 GB RAM, 256 GB SSD, Windows 10 Home",748.0,170,14.0,Others,4.1,256,4.4,dell,0,i3
472,"Lenovo V15 15.6"" Laptop - Ryzen 3 2.6GHz CPU, 8GB RAM, Radeon, Windows 10 Pro",466.41,7,15.6,SSD,2.6,8,4.1,lenovo,0,unknown
473,"ASUS ROG Zephyrus S15 GX502LXS Full HD 300 Hz 15.6 Inch Gaming Laptop (Intel i7-10875H, NVIDIA GeForce RTX 2080 Super 8 GB, 32 GB RAM, 1TB M.2 NVMe PCIe 3.0, Per Key RGB, Windows 10) ,Brushed Black",2350.97,2,15.6,Flash Memory Solid State,2.3,16,2.4,asus,1,i7
474,"Acer Chromebook Spin 13 CP713-2W - (Intel Core i3-10110U, 8GB RAM, 128GB eMMC, 13.5 inch QHD 3:2 Touchscreen Display, Chrome OS, Iron)",549.99,4,13.5,EMMC,4.1,8,4.3,acer,0,i3
475,"ASUS ROG Zephyrus G14 G401IV WQHD 14"" IPS Level Gaming Laptop (AMD Ryzen 9 4900HS, NVIDIA GeForce RTX 2060 6GB, 1TB M.2 NVMe SSD, 16GB RAM, Windows 10) Includes LED Lighting, White with LED",1799.99,24,14.0,Flash Memory Solid State,3.0,16,3.9,asus,1,amd
476,"HP Stream 11-ak0502sa 11.6"" Laptop Intel Celeron N4000 2GB RAM 32GB eMMC Diamond White Windows 10 S - 5AT59EA#ABU",275.0,18,11.6,EMMC,1.1,2,4.1,hp,0,unknown
477,"Lenovo IdeaPad L340 15.6 Inch FHD Gaming Laptop (Intel Core i5, 8 GB RAM, 256 GB SSD, Windows 10 Home) - Granite Black",749.97,44,15.6,Flash Memory Solid State,2.4,8,4.6,lenovo,1,i5
478,"DELL LATITUDE E6330 13"" LAPTOP INTEL CORE i5-3340M 3rd GEN 2.7GHZ 8GB RAM 320GB HDD DVD WEBCAM WINDOWS 10 PRO 64BIT (Renewed)",349.99,12,13.3,SATA,2.7,8,4.1,dell,0,i5
479,"Apple MacBook Air MD711LL/B - 11.6-Inch Laptop (4GB RAM, 128 GB HDD, OS X Mavericks) (Renewed)",422.0,220,11.6,SSD,1.4,4,4.5,apple,0,unknown
480,DELL - NOTEBOOK B2B LATITUDE 3510 I5-10210U 8GB 1TB 15.6IN NO OPT W10 IN,730.0,1,15.6,HDD,1.6,8,4.0,dell,0,i5
481,HP ELITEBOOK 840 G3 LAPTOP INTEL CORE I5-6200U 6th GEN 2.3GHZ WEBCAM 16GB RAM 256GB SSD WINDOWS 10 PRO 64BIT (Renewed),559.99,5,14.0,SSD,2.3,16,2.9,hp,0,i5
482,"HP Chromebook X360 14c-ca0005na 14 Inch Full HD Touch-screen Display, (Silver) (10th Generation Intel Core i5-10210U, 8 GB RAM, 128 GB eMMC, 100GB Google One, 1 Year Subscription Included)",639.0,1039,14.0,EMMC,1.6,8,4.5,hp,0,i5
483,"Dell Inspiron 14 5000 Series 2-in-1 14 Inch FHD IPS Touchscreen Convertible 2020 Laptop (Silver) Intel Core i5-10210U 10th Gen, 8 GB RAM, 256 GB SSD, Windows 10 Home",899.0,170,14.0,SSD,4.4,8,4.4,dell,0,i5
484,"Alienware m17 R2 17.3 Inch FHD 144Hz 9 ms Gaming Laptop (Intel Core i7-9750H, 16 GB RAM, 1 TB HDD, NVIDIA Geforce RTX 2070 Max-Q with 8 GB GDDR6, Tobii Eyetracking Technology, W10) in Lunar Light",2235.14,39,17.3,Flash Memory Solid State,4.5,16,4.2,other_brand,1,i7
485,Lenovo ThinkPad X230 12.5in (1366x768) 3rd Gen Intel Core i5-3320M 4GB 320GB WebCam Windows 10 Professional 64-bit (Renewed),298.0,31,12.5,HDD,2.6,4,4.0,lenovo,0,i5
486,"HP EliteBook 840 G3 14 inches Laptop - Core i5 2.3GHz CPU, 8GB RAM, 256GB SSD, Windows 10 Pro (Renewed)",440.0,13,14.0,SSD,2.3,8,3.7,hp,0,i5
487,"Dell XPS 15 7590 15.6 inch IPS OLED Laptop, 9th Generation Intel Core i7-9750H, 32 GB RAM, 1 TB SSD, NVIDIA GeForce GTX 1650 4GB GDDR5, Fingerprint Reader, Win 10 Home",2099.0,82,15.6,Flash Memory Solid State,4.5,32,4.1,dell,1,i7
488,"HP OMEN 15-dh1005na 15.6 Inch Full HD, 144 Hz Gaming Laptop, Intel Core i7-10750H, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX 2060 (6 GB Dedicated) Graphics, Windows 10 Home - Black",1299.99,307,15.6,Flash Memory Solid State,2.6,16,4.6,hp,1,i7
489,BIGMAC 10.1 Inch Quad Core 8GB Computer Laptop PC Android 6.0 Mini Netbook Slim and Lightweight Notebook WiFi Webcam Netflix YouTube Google Player Flash (Black),143.5,114,10.1,SSD,1.5,1,3.0,other_brand,0,unknown
490,"Lenovo Legion 7 15.6 Inch FHD 240 Hz Gaming Laptop (Intel Core i7, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX 2070 Max-Q, Windows 10 Home) – Slate Grey",1399.99,10,15.6,Flash Memory Solid State,2.6,16,4.0,lenovo,1,i7
491,"ASUS Zenbook UX334FLC 13.3"" Full HD Thin Laptop (Intel i7-10510U, NVIDIA GeForce MX250 2 GB Graphics, 16 GB RAM, 1TB SSD, ScreenPad 2.0, Windows 10), Royal Blue",1208.84,76,13.0,Flash Memory Solid State,1.8,16,4.1,asus,1,i7
492,"HP 15s-fq1003na 15.6 Inch Full HD IPS Laptop - (Silver) (Intel Core i5-1035G1, 8 GB, 512 GB SSD, Windows 10 Home)",579.99,480,15.6,Flash Memory Solid State,1.0,8,4.6,hp,0,i5
493,"HP Pavilion 15-ec1001na 15.6 Inch Full HD Gaming Laptop - (Shadow Black) (AMD Ryzen 5 4600H, NVIDIA GeForce GTX 1650 (4 GB Dedicated) Graphics, 8 GB RAM, 256 GB SSD, Windows 10 Home)",649.99,455,15.6,Flash Memory Solid State,3.0,8,4.7,hp,1,amd
494,Samsung Chromebook 5 series XE500C21 Intel Atom N570 1.66GHz 2GB 16GB MSATA Webcam Samsung Chromebook 5 series XE500C21 Intel Atom N570 1.66GHz 2GB 16GB MSATA Webcam (Renewed),159.99,5,12.1,SSD,1.66,2,3.1,other_brand,0,unknown
495,"Dell Latitude 5410 14"" FHD laptop (Black) Intel Core i5-10210U, 8 GB RAM, 256 GB SSD, Win 10 Pro",999.0,2,14.0,Flash Memory Solid State,1.6,8,4.5,dell,0,i5
496,"Dell New XPS 15 9500 15.6 FHD+ InfinityEdge Anti-Glare 500-Nit Laptop, Intel Core i5-10300H (4.5 GHz), 8 GB RAM, 512 GB NVMe SSD, NVIDIA GTX 1650 Ti 4GB GDDR6, Win 10 Home",1749.0,82,15.6,Flash Memory Solid State,4.5,8,4.1,dell,1,i5
497,"TOPOSH 11.6 inch Windows 10 PC Laptop Tablet Computer Notebook 2 in 1 with Touch Screen, Intel Celeron Quad Core N4100 2.4 GHz Processor 8GB RAM 128 GB SSD- Silver",309.99,4,11.6,SSD,1.1,8,2.1,other_brand,0,unknown
498,"ASUS A509JA 15.6"" IPS FHD, i3-1005G1, Intel UMA, 8GB DDR4, 1TB NVMe SSD, Chiclet KB, WiFi 5, BT 4.1, WIN 10 PRO",679.0,8,15.6,SSD,3.4,8,4.8,asus,0,i3
499,"Alienware m15 R2 15.6 Inch FHD 144Hz with Tobii Eye Tracker Gaming Laptop - (Lunar Light) Intel Core i7-9750H, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 2070 Max-Q with 8 GB GDDR6, Windows 10 Home",2104.85,14,15.6,Flash Memory Solid State,4.5,16,4.0,other_brand,1,i7
500,"Asus X509 15.6-inch Laptop, Intel Core i5-1035G1, 8 GB RAM, 512 GB SSD, Windows 10 Pro",699.0,1,15.6,SSD,3.6,8,1.0,asus,0,i5
501,"Dell XPS 13 13.3 Inch 4K UHD Thin and Light, InfinityEdge Touchscreen 2019 Laptop (Silver) Intel Core i7-8565U, 16 GB RAM, 512 GB SSD, Windows 10 Home",1598.99,52,13.3,Flash Memory Solid State,4.6,16,4.4,dell,0,i7
502,BIGMAC 10.1 Inch Quad Core 8GB Computer Laptop PC Android 6.0 Mini Netbook Slim and Lightweight Notebook WiFi Webcam Netflix YouTube Google Player Flash (White),143.5,114,10.1,SSD,1.5,1,3.0,other_brand,0,unknown
503,"DELL XPS 15 7590 4K UHD Nontouch, hexa core intel i7-9750H up to 4.5 GHz, 32GB RAM, 1TB SSD, NVIDIA(R) GeForce(R) GTX 1650 4GB GDDR5, WINDOWS 10",2098.0,3,15.6,SSD,4.5,32,2.8,dell,1,i7
504,"ASUS ROG Zephyrus M15 GU502LW 15.6"" Ultra-HD (4K) Gaming Laptop (Intel i7-10875H 8-Core, NVIDIA GeForce RTX 2070 8GB, 16GB RAM, 1TB SSD, Per Key RGB Keyboard, Windows 10)",1753.6,2,15.6,Flash Memory Solid State,2.3,16,5.0,asus,1,i7
505,"LENOVO CHROMEBOOK N22 11.6"" INTEL CELERON N3060 1.60 GHZ 4GB RAM 16GB SSD WEBCAM CHROME OS (Renewed)",129.99,3,11.6,SSD,1.6,4,5.0,lenovo,0,unknown
506,"ASUS Chromebook Flip C436FA 14 Inch Full HD Touchscreen Laptop (Intel i5-10210U, 8GB RAM, 256GB M.2 NVMe PCIe SSD, Backlit Keyboard) - Includes Stylus Pen, Aerogel White",799.0,705,14.0,Flash Memory Solid State,1.6,8,4.5,asus,0,i5
507,"Lenovo Yoga C930 13.9 Inch 4K 2-in-1 Convertible Laptop, (Intel Core i7 Processor, 8 GB RAM, 512 GB SSD, Windows 10 Home), Iron Grey",1499.99,5,13.9,Flash Memory Solid State,1.8,8,4.1,lenovo,0,i7
508,"Dell XPS 13 7390 2-in-1 13.4 Inch FHD WLED, Thin and Light, Infinity Edge Touchscreen 2019 Laptop (Platinum Silver), Intel Core i7-1065G7, 16 GB RAM, 512 GB SSD, FINGERPRINT READER, Windows 10 Home",1300.0,37,13.4,Flash Memory Solid State,1.3,16,4.1,dell,0,i7
509,"HP 255 G8 15.6-inch Laptop, AMD Ryzen 5 3500U Quad Core APU, 32 GB RAM, 2 TB SSD, Windows 10 Pro",1049.0,7,15.6,SSD,3.7,32,4.7,hp,0,amd
510,"Apple MacBook Pro 13 (Early 2011) - Core i5 2.3 GHz, 4GB RAM, 320GB HDD (Renewed)",500.0,54,13.0,HDD,2.3,4,4.4,apple,0,i5
511,"ASUS VivoBook X413FA Full HD 14 Inch Laptop (Intel i7-10510U, 8 GB RAM, 512 GB M.2 NVMe PCIe SSD + 32 GB Intel Optane Memory, Windows 10), Includes reversible USB 3.2 Type-C port, Black",754.14,83,14.0,Flash Memory Solid State,1.8,8,4.2,asus,0,i7
512,"HP OMEN 15-dh1013na 15.6 Inch Full HD, 144 Hz Gaming Laptop, Intel Core i7-10750H, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX 2080 Super (8 GB Dedicated) Graphics, Windows 10 Home - Black",1699.97,307,15.6,Flash Memory Solid State,2.6,16,4.6,hp,1,i7
513,"ASUS VivoBook 14"" Laptop",650.0,53,14.0,Others,2.3,4,4.4,asus,0,unknown
514,HP ELITEBOOK 840 G3 14in Touchscreen LAPTOP INTEL CORE i5-6200U 6th GEN 2.30GHZ WEBCAM 16GB RAM 180GB SSD WINDOWS 10 PRO 64BIT (Renewed),529.19,23,14.0,SSD,2.3,16,3.8,hp,0,i5
515,"ASUS Chromebook C423NA (Silver) (Intel Celeron N3350, 4 GB RAM, 32 GB eMMC, 14 Inch HD Screen, Chrome OS)",258.9,262,14.0,Others,1.1,4,4.3,asus,0,unknown
516,"Dell Latitude E7470 14 Inch Laptop (Black) - (Intel Core-i7 2.6 GHz, 8 GB RAM, 256 GB SSD, Intel HD Graphics 520, Windows 10 Pro) (Renewed)",545.0,3,14.0,SSD,2.6,8,4.6,dell,1,i7
517,"Dell XPS 13 13.3 Inch FHD Thin and Light, InfinityEdge 2019 Laptop (Silver) Intel Core i5-8265U, 8 GB RAM, 256 GB SSD, Windows 10 Home",1199.0,10,13.3,Flash Memory Solid State,4.1,8,4.3,dell,0,i5
518,"Dell G3 15.6 inch FHD 60Hz 300 nits IPS Anti- Glare LED Backlit Narrow Border Gaming Laptop, Intel Core i7-10750H, 8 GB RAM, 512 GB SSD, NVIDIA GeForce GTX 1660Ti 6GB GDDR6, Win 10 Home",1099.0,46,15.6,Flash Memory Solid State,5.0,8,4.2,dell,1,i7
519,"ASUS Zephyrus GA503QM 15.6 QHD 165Hz Gaming Laptop (AMD Ryzen 7-5800H, Nvidia GeForce RTX 3060, 16GB RAM, 1TB SSD)",1599.99,2,15.6,SSD,3.0,16,5.0,asus,1,amd
520,"HP Stream 14-cm0506sa (7BL21EA) 14"" Full HD Laptop - (Grey) (AMD A4-9125, 4GB RAM, 64GB eMMC, Windows 10 S)",399.0,9,14.0,EMMC,2.3,4,3.9,hp,0,amd
521,"Dell XPS 15 7000 15.6-inch UHD IPS OLED Infinity Laptop - (Silver) Intel Core i7-9750H, 16 GB RAM, 512 GB SSD, NVIDIA GeForce GTX 1650 4 GB, Fingerprint Reader, Windows 10 Home",1500.0,12,15.6,Flash Memory Solid State,4.5,16,3.7,dell,1,i7
522,Lenovo ThinkBook 14 Core i7-1065G7 16GB 512GB SSD 14 Inch Full HD Windows 10 Home Laptop,797.99,8,14.0,SSD,1.0,16,4.8,lenovo,0,i7
523,"FANCY CHERRY HD 15.6 inch Laptop Windows 10 Home Notebook Intel Atom Quad Core Ultrabook with USB 3.0 HDMI, Thin and Lightweight PC Computer",279.0,79,15.6,EMMC,1.44,4,3.6,other_brand,0,unknown
524,"New Apple MacBook Pro with Apple M1 Chip (13-inch, 8GB RAM, 512GB SSD) - Silver (Latest Model)",1349.0,774,13.3,Flash Memory Solid State,3.1,8,4.7,other_brand,0,unknown
525,"Lenovo ThinkPad T440 Black 14” Laptop Core i5-4300U, 1.90GHz, 8GB RAM, 256GB SSD with Windows 10 Pro (12 Months RTB Warranty) (Renewed)",409.99,2,14.0,SSD,1.9,8,4.5,lenovo,0,i5
526,HP ELITEBOOK 840 G3 LAPTOP INTEL CORE I5-6200U 6th GEN 2.3GHZ WEBCAM 8GB RAM 256GB SSD WINDOWS 10 PRO 64BIT (Renewed),440.0,7,14.0,SSD,2.3,8,4.1,hp,0,i5
527,HP ELITEBOOK 2570P 12.5in CORE I5 3RD GEN 4GB RAM 250GB HDD WEBCAM WINDOWS 10 HOME 64BIT (Renewed),199.99,1,12.5,HDD,2.5,4,5.0,hp,0,i5
528,"New Apple MacBook Air with Apple M1 Chip (13-inch, 8GB RAM, 512GB SSD) - Silver (Latest Model)",1149.0,673,13.3,Flash Memory Solid State,3.1,8,4.8,other_brand,0,unknown
529,"Apple MacBook Pro (16-Inch, 16GB RAM, 1TB Storage) - Silver",2470.0,646,16.0,Flash Memory Solid State,1.6,16,4.6,apple,0,unknown
530,"Alienware Area 51 m 17.3 Inch FHD 144 Hz Eyesafe IPS Tobii Eye Tracker Gaming Laptop (Black) Intel Core i7-9700, 16 GB RAM, 512 GB SSD + 1TB HDD, NVIDIA GeForce RTX OC 2070 8 GB GDDR6, Windows 10 Home",2446.41,14,17.3,Flash Memory Solid State,4.7,16,4.0,other_brand,1,i7
531,"Lenovo Legion 7 15.6 Inch FHD 240 Hz Gaming Laptop (Intel Core i7, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 2060, Windows 10 Home) – Slate Grey",1417.9,10,15.6,Flash Memory Solid State,2.6,16,4.0,lenovo,1,i7
532,"Apple MacBook Pro (16-Inch, 16GB RAM, 1TB Storage) - Space Grey",2470.0,646,16.0,Flash Memory Solid State,1.6,16,4.6,apple,0,unknown
533,LENOVO - PC MOBILE TOPSELLER 100E CHROME G2 CEL_N4020 4GB/32GB 11.6IN CHROME_FREE UK,248.49,8,11.6,SSD,1.1,4,4.8,lenovo,0,unknown
534,"New Apple MacBook Air with Apple M1 Chip (13-inch, 8GB RAM, 512GB SSD) - Space Grey (Latest Model)",1149.0,673,13.3,Flash Memory Solid State,3.1,8,4.8,other_brand,0,unknown
